id,forecast_log_id,date,store_id,product_id,predicted,actual,created_at,absolute_error
1818,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR004,SKU1003,65,82.0,2025-11-04 11:16:19.423183,17.0
1819,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR004,SKU1004,79,55.0,2025-11-04 11:16:19.423183,24.0
1820,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR004,SKU1005,114,104.0,2025-11-04 11:16:19.423183,10.0
1821,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR005,SKU1001,8,8.0,2025-11-04 11:16:19.423183,0.0
1822,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR005,SKU1002,8,9.0,2025-11-04 11:16:19.423183,1.0
1823,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR005,SKU1003,8,8.0,2025-11-04 11:16:19.423183,0.0
1824,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR005,SKU1004,6,5.0,2025-11-04 11:16:19.423183,1.0
1825,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR005,SKU1005,21,18.0,2025-11-04 11:16:19.423183,3.0
1826,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR006,SKU1001,147,155.0,2025-11-04 11:16:19.423183,8.0
1827,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR006,SKU1002,273,282.0,2025-11-04 11:16:19.423183,9.0
1828,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR006,SKU1003,155,175.0,2025-11-04 11:16:19.423183,20.0
1829,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR006,SKU1004,233,222.0,2025-11-04 11:16:19.423183,11.0
1830,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR006,SKU1005,146,154.0,2025-11-04 11:16:19.423183,8.0
1831,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR007,SKU1001,165,180.0,2025-11-04 11:16:19.423183,15.0
1832,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR007,SKU1002,234,275.0,2025-11-04 11:16:19.423183,41.0
1833,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR007,SKU1003,288,255.0,2025-11-04 11:16:19.423183,33.0
1834,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR007,SKU1004,226,236.0,2025-11-04 11:16:19.423183,10.0
1835,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR007,SKU1005,200,210.0,2025-11-04 11:16:19.423183,10.0
1836,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR008,SKU1001,69,64.0,2025-11-04 11:16:19.423183,5.0
1837,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR008,SKU1002,60,54.0,2025-11-04 11:16:19.423183,6.0
1838,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR008,SKU1003,73,79.0,2025-11-04 11:16:19.423183,6.0
1839,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR008,SKU1004,45,64.0,2025-11-04 11:16:19.423183,19.0
1840,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR008,SKU1005,119,100.0,2025-11-04 11:16:19.423183,19.0
1841,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR009,SKU1001,107,109.0,2025-11-04 11:16:19.423183,2.0
1842,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR009,SKU1002,130,103.0,2025-11-04 11:16:19.423183,27.0
1843,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR009,SKU1003,148,115.0,2025-11-04 11:16:19.423183,33.0
1844,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR009,SKU1004,55,52.0,2025-11-04 11:16:19.423183,3.0
1845,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR009,SKU1005,42,58.0,2025-11-04 11:16:19.423183,16.0
1846,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR010,SKU1001,51,60.0,2025-11-04 11:16:19.423183,9.0
1847,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR010,SKU1002,70,72.0,2025-11-04 11:16:19.423183,2.0
1848,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR010,SKU1003,77,88.0,2025-11-04 11:16:19.423183,11.0
1849,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR010,SKU1004,70,60.0,2025-11-04 11:16:19.423183,10.0
1850,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-06,STR010,SKU1005,66,75.0,2025-11-04 11:16:19.423183,9.0
1851,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR001,SKU1001,130,113.0,2025-11-04 11:16:19.423183,17.0
1852,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR001,SKU1002,101,119.0,2025-11-04 11:16:19.423183,18.0
1853,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR001,SKU1003,95,90.0,2025-11-04 11:16:19.423183,5.0
1854,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR001,SKU1004,45,57.0,2025-11-04 11:16:19.423183,12.0
1855,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR001,SKU1005,99,111.0,2025-11-04 11:16:19.423183,12.0
1856,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR002,SKU1001,6,7.0,2025-11-04 11:16:19.423183,1.0
1857,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR002,SKU1002,10,12.0,2025-11-04 11:16:19.423183,2.0
1858,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR002,SKU1003,7,7.0,2025-11-04 11:16:19.423183,0.0
1859,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR002,SKU1004,5,6.0,2025-11-04 11:16:19.423183,1.0
1860,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR002,SKU1005,14,14.0,2025-11-04 11:16:19.423183,0.0
1861,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR003,SKU1001,22,29.0,2025-11-04 11:16:19.423183,7.0
1862,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR003,SKU1002,13,14.0,2025-11-04 11:16:19.423183,1.0
1863,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR003,SKU1003,8,8.0,2025-11-04 11:16:19.423183,0.0
1864,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR003,SKU1004,34,28.0,2025-11-04 11:16:19.423183,6.0
1865,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR003,SKU1005,9,8.0,2025-11-04 11:16:19.423183,1.0
1866,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR004,SKU1001,80,86.0,2025-11-04 11:16:19.423183,6.0
1867,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR004,SKU1002,95,83.0,2025-11-04 11:16:19.423183,12.0
1868,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR004,SKU1003,111,106.0,2025-11-04 11:16:19.423183,5.0
1869,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR004,SKU1004,124,116.0,2025-11-04 11:16:19.423183,8.0
1870,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR004,SKU1005,52,52.0,2025-11-04 11:16:19.423183,0.0
1871,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR005,SKU1001,24,21.0,2025-11-04 11:16:19.423183,3.0
1872,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR005,SKU1002,12,13.0,2025-11-04 11:16:19.423183,1.0
1873,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR005,SKU1003,5,5.0,2025-11-04 11:16:19.423183,0.0
1874,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR005,SKU1004,11,14.0,2025-11-04 11:16:19.423183,3.0
1875,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR005,SKU1005,16,12.0,2025-11-04 11:16:19.423183,4.0
1876,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR006,SKU1001,179,287.0,2025-11-04 11:16:19.423183,108.0
1877,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR006,SKU1002,299,285.0,2025-11-04 11:16:19.423183,14.0
1878,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR006,SKU1003,225,190.0,2025-11-04 11:16:19.423183,35.0
1879,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR006,SKU1004,296,280.0,2025-11-04 11:16:19.423183,16.0
1880,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR006,SKU1005,143,171.0,2025-11-04 11:16:19.423183,28.0
1881,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR007,SKU1001,185,191.0,2025-11-04 11:16:19.423183,6.0
1882,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR007,SKU1002,306,281.0,2025-11-04 11:16:19.423183,25.0
1883,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR007,SKU1003,192,179.0,2025-11-04 11:16:19.423183,13.0
1884,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR007,SKU1004,144,154.0,2025-11-04 11:16:19.423183,10.0
1885,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR007,SKU1005,167,169.0,2025-11-04 11:16:19.423183,2.0
1886,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR008,SKU1001,108,93.0,2025-11-04 11:16:19.423183,15.0
1887,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR008,SKU1002,89,97.0,2025-11-04 11:16:19.423183,8.0
1888,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR008,SKU1003,67,92.0,2025-11-04 11:16:19.423183,25.0
1889,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR008,SKU1004,75,94.0,2025-11-04 11:16:19.423183,19.0
1890,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR008,SKU1005,98,116.0,2025-11-04 11:16:19.423183,18.0
1891,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR009,SKU1001,92,93.0,2025-11-04 11:16:19.423183,1.0
1892,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR009,SKU1002,70,67.0,2025-11-04 11:16:19.423183,3.0
1893,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR009,SKU1003,73,69.0,2025-11-04 11:16:19.423183,4.0
1894,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR009,SKU1004,66,65.0,2025-11-04 11:16:19.423183,1.0
1895,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR009,SKU1005,94,68.0,2025-11-04 11:16:19.423183,26.0
1896,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR010,SKU1001,75,109.0,2025-11-04 11:16:19.423183,34.0
1897,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR010,SKU1002,87,70.0,2025-11-04 11:16:19.423183,17.0
1898,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR010,SKU1003,71,68.0,2025-11-04 11:16:19.423183,3.0
1899,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR010,SKU1004,85,91.0,2025-11-04 11:16:19.423183,6.0
1900,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-07,STR010,SKU1005,90,97.0,2025-11-04 11:16:19.423183,7.0
1901,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR001,SKU1001,106,109.0,2025-11-04 11:16:19.423183,3.0
1902,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR001,SKU1002,62,64.0,2025-11-04 11:16:19.423183,2.0
1903,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR001,SKU1003,118,103.0,2025-11-04 11:16:19.423183,15.0
1904,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR001,SKU1004,123,97.0,2025-11-04 11:16:19.423183,26.0
1905,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR001,SKU1005,102,104.0,2025-11-04 11:16:19.423183,2.0
1906,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR002,SKU1001,13,11.0,2025-11-04 11:16:19.423183,2.0
1907,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR002,SKU1002,6,6.0,2025-11-04 11:16:19.423183,0.0
1908,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR002,SKU1003,24,24.0,2025-11-04 11:16:19.423183,0.0
1909,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR002,SKU1004,22,19.0,2025-11-04 11:16:19.423183,3.0
1910,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR002,SKU1005,19,15.0,2025-11-04 11:16:19.423183,4.0
1911,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR003,SKU1001,27,29.0,2025-11-04 11:16:19.423183,2.0
1912,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR003,SKU1002,18,19.0,2025-11-04 11:16:19.423183,1.0
1913,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR003,SKU1003,17,14.0,2025-11-04 11:16:19.423183,3.0
1914,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR003,SKU1004,24,22.0,2025-11-04 11:16:19.423183,2.0
1915,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR003,SKU1005,18,17.0,2025-11-04 11:16:19.423183,1.0
1916,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR004,SKU1001,92,102.0,2025-11-04 11:16:19.423183,10.0
1917,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR004,SKU1002,55,81.0,2025-11-04 11:16:19.423183,26.0
1918,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR004,SKU1003,60,70.0,2025-11-04 11:16:19.423183,10.0
1919,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR004,SKU1004,77,90.0,2025-11-04 11:16:19.423183,13.0
1920,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR004,SKU1005,93,91.0,2025-11-04 11:16:19.423183,2.0
1921,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR005,SKU1001,13,11.0,2025-11-04 11:16:19.423183,2.0
1922,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR005,SKU1002,6,7.0,2025-11-04 11:16:19.423183,1.0
1923,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR005,SKU1003,6,10.0,2025-11-04 11:16:19.423183,4.0
1924,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR005,SKU1004,14,13.0,2025-11-04 11:16:19.423183,1.0
1925,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR005,SKU1005,24,27.0,2025-11-04 11:16:19.423183,3.0
1926,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR006,SKU1001,217,227.0,2025-11-04 11:16:19.423183,10.0
1927,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR006,SKU1002,217,214.0,2025-11-04 11:16:19.423183,3.0
1928,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR006,SKU1003,255,257.0,2025-11-04 11:16:19.423183,2.0
1929,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR006,SKU1004,201,154.0,2025-11-04 11:16:19.423183,47.0
1930,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR006,SKU1005,183,180.0,2025-11-04 11:16:19.423183,3.0
1931,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR007,SKU1001,245,275.0,2025-11-04 11:16:19.423183,30.0
1932,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR007,SKU1002,200,168.0,2025-11-04 11:16:19.423183,32.0
1933,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR007,SKU1003,309,281.0,2025-11-04 11:16:19.423183,28.0
1934,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR007,SKU1004,359,297.0,2025-11-04 11:16:19.423183,62.0
1935,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR007,SKU1005,247,271.0,2025-11-04 11:16:19.423183,24.0
1936,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR008,SKU1001,111,85.0,2025-11-04 11:16:19.423183,26.0
1937,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR008,SKU1002,132,114.0,2025-11-04 11:16:19.423183,18.0
1938,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR008,SKU1003,56,61.0,2025-11-04 11:16:19.423183,5.0
1939,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR008,SKU1004,43,55.0,2025-11-04 11:16:19.423183,12.0
1940,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR008,SKU1005,83,74.0,2025-11-04 11:16:19.423183,9.0
1941,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR009,SKU1001,45,51.0,2025-11-04 11:16:19.423183,6.0
1942,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR009,SKU1002,82,72.0,2025-11-04 11:16:19.423183,10.0
1943,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR009,SKU1003,122,116.0,2025-11-04 11:16:19.423183,6.0
1944,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR009,SKU1004,53,56.0,2025-11-04 11:16:19.423183,3.0
1945,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR009,SKU1005,113,90.0,2025-11-04 11:16:19.423183,23.0
1946,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR010,SKU1001,97,89.0,2025-11-04 11:16:19.423183,8.0
1947,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR010,SKU1002,114,93.0,2025-11-04 11:16:19.423183,21.0
1948,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR010,SKU1003,90,82.0,2025-11-04 11:16:19.423183,8.0
1949,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR010,SKU1004,77,70.0,2025-11-04 11:16:19.423183,7.0
1950,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-08,STR010,SKU1005,67,60.0,2025-11-04 11:16:19.423183,7.0
1951,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR001,SKU1001,74,105.0,2025-11-04 11:16:19.423183,31.0
1952,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR001,SKU1002,87,67.0,2025-11-04 11:16:19.423183,20.0
1953,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR001,SKU1003,56,52.0,2025-11-04 11:16:19.423183,4.0
1954,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR001,SKU1004,95,94.0,2025-11-04 11:16:19.423183,1.0
1955,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR001,SKU1005,55,52.0,2025-11-04 11:16:19.423183,3.0
1956,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR002,SKU1001,31,28.0,2025-11-04 11:16:19.423183,3.0
1957,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR002,SKU1002,19,20.0,2025-11-04 11:16:19.423183,1.0
1958,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR002,SKU1003,24,25.0,2025-11-04 11:16:19.423183,1.0
1959,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR002,SKU1004,15,13.0,2025-11-04 11:16:19.423183,2.0
1960,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR002,SKU1005,21,25.0,2025-11-04 11:16:19.423183,4.0
1961,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR003,SKU1001,17,13.0,2025-11-04 11:16:19.423183,4.0
1962,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR003,SKU1002,30,29.0,2025-11-04 11:16:19.423183,1.0
1963,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR003,SKU1003,28,27.0,2025-11-04 11:16:19.423183,1.0
1964,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR003,SKU1004,4,6.0,2025-11-04 11:16:19.423183,2.0
1965,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR003,SKU1005,15,12.0,2025-11-04 11:16:19.423183,3.0
1966,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR004,SKU1001,82,81.0,2025-11-04 11:16:19.423183,1.0
1967,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR004,SKU1002,132,115.0,2025-11-04 11:16:19.423183,17.0
1968,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR004,SKU1003,66,95.0,2025-11-04 11:16:19.423183,29.0
1969,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR004,SKU1004,90,78.0,2025-11-04 11:16:19.423183,12.0
1970,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR004,SKU1005,44,56.0,2025-11-04 11:16:19.423183,12.0
1971,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR005,SKU1001,20,22.0,2025-11-04 11:16:19.423183,2.0
1972,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR005,SKU1002,13,11.0,2025-11-04 11:16:19.423183,2.0
1973,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR005,SKU1003,20,23.0,2025-11-04 11:16:19.423183,3.0
1974,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR005,SKU1004,20,25.0,2025-11-04 11:16:19.423183,5.0
1975,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR005,SKU1005,7,7.0,2025-11-04 11:16:19.423183,0.0
1976,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR006,SKU1001,205,242.0,2025-11-04 11:16:19.423183,37.0
1977,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR006,SKU1002,151,161.0,2025-11-04 11:16:19.423183,10.0
1978,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR006,SKU1003,204,175.0,2025-11-04 11:16:19.423183,29.0
1979,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR006,SKU1004,207,184.0,2025-11-04 11:16:19.423183,23.0
1980,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR006,SKU1005,223,256.0,2025-11-04 11:16:19.423183,33.0
1981,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR007,SKU1001,247,250.0,2025-11-04 11:16:19.423183,3.0
1982,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR007,SKU1002,262,280.0,2025-11-04 11:16:19.423183,18.0
1983,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR007,SKU1003,229,268.0,2025-11-04 11:16:19.423183,39.0
1984,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR007,SKU1004,289,265.0,2025-11-04 11:16:19.423183,24.0
1985,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR007,SKU1005,241,196.0,2025-11-04 11:16:19.423183,45.0
1986,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR008,SKU1001,86,108.0,2025-11-04 11:16:19.423183,22.0
1987,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR008,SKU1002,104,101.0,2025-11-04 11:16:19.423183,3.0
1988,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR008,SKU1003,76,69.0,2025-11-04 11:16:19.423183,7.0
1989,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR008,SKU1004,54,53.0,2025-11-04 11:16:19.423183,1.0
1990,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR008,SKU1005,57,55.0,2025-11-04 11:16:19.423183,2.0
1991,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR009,SKU1001,96,115.0,2025-11-04 11:16:19.423183,19.0
1992,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR009,SKU1002,61,92.0,2025-11-04 11:16:19.423183,31.0
1993,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR009,SKU1003,81,96.0,2025-11-04 11:16:19.423183,15.0
1994,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR009,SKU1004,123,107.0,2025-11-04 11:16:19.423183,16.0
1995,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR009,SKU1005,95,89.0,2025-11-04 11:16:19.423183,6.0
1996,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR010,SKU1001,84,107.0,2025-11-04 11:16:19.423183,23.0
1997,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR010,SKU1002,64,53.0,2025-11-04 11:16:19.423183,11.0
1998,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR010,SKU1003,106,119.0,2025-11-04 11:16:19.423183,13.0
1999,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR010,SKU1004,120,116.0,2025-11-04 11:16:19.423183,4.0
2000,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-09,STR010,SKU1005,45,50.0,2025-11-04 11:16:19.423183,5.0
2001,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR001,SKU1001,113,103.0,2025-11-04 11:16:19.423183,10.0
2002,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR001,SKU1002,67,62.0,2025-11-04 11:16:19.423183,5.0
2003,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR001,SKU1003,89,78.0,2025-11-04 11:16:19.423183,11.0
2004,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR001,SKU1004,69,77.0,2025-11-04 11:16:19.423183,8.0
2005,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR001,SKU1005,68,52.0,2025-11-04 11:16:19.423183,16.0
2006,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR002,SKU1001,18,16.0,2025-11-04 11:16:19.423183,2.0
2007,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR002,SKU1002,20,19.0,2025-11-04 11:16:19.423183,1.0
2008,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR002,SKU1003,17,17.0,2025-11-04 11:16:19.423183,0.0
2009,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR002,SKU1004,15,17.0,2025-11-04 11:16:19.423183,2.0
2010,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR002,SKU1005,15,14.0,2025-11-04 11:16:19.423183,1.0
2011,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR003,SKU1001,12,10.0,2025-11-04 11:16:19.423183,2.0
2012,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR003,SKU1002,23,23.0,2025-11-04 11:16:19.423183,0.0
2013,fe9e0b55-3601-4032-aecd-2578784f6335,2025-08-10,STR003,SKU1003,8,8.0,2025-11-04 11:16:19.423183,0.0
