snapshot_date,store_code,sku,qty,product_name
2025-11-09,STR006,SKU1001,790,Alpine Spring Water 1L
2025-11-09,STR006,SKU1002,655,CrispLite Potato Chips
2025-11-09,STR006,SKU1003,864,FreshBrew Coffee 250g
2025-11-09,STR006,SKU1004,775,GlowSkin Face Wash 100ml
2025-11-09,STR006,SKU1005,750,PureClean Detergent 1kg
2025-11-09,STR007,SKU1001,594,Alpine Spring Water 1L
2025-11-09,STR007,SKU1002,534,CrispLite Potato Chips
2025-11-09,STR007,SKU1003,697,FreshBrew Coffee 250g
2025-11-09,STR007,SKU1004,558,GlowSkin Face Wash 100ml
2025-11-09,STR007,SKU1005,621,PureClean Detergent 1kg
2025-11-09,STR008,SKU1001,825,Alpine Spring Water 1L
2025-11-09,STR008,SKU1002,554,CrispLite Potato Chips
2025-11-09,STR008,SKU1003,667,FreshBrew Coffee 250g
2025-11-09,STR008,SKU1004,859,GlowSkin Face Wash 100ml
2025-11-09,STR008,SKU1005,584,PureClean Detergent 1kg
2025-11-09,STR009,SKU1001,625,Alpine Spring Water 1L
2025-11-09,STR009,SKU1002,523,CrispLite Potato Chips
2025-11-09,STR009,SKU1003,742,FreshBrew Coffee 250g
2025-11-09,STR009,SKU1004,579,GlowSkin Face Wash 100ml
2025-11-09,STR009,SKU1005,887,PureClean Detergent 1kg
2025-11-09,STR010,SKU1001,791,Alpine Spring Water 1L
2025-11-09,STR010,SKU1002,517,CrispLite Potato Chips
2025-11-09,STR010,SKU1003,737,FreshBrew Coffee 250g
2025-11-09,STR010,SKU1004,617,GlowSkin Face Wash 100ml
2025-11-09,STR010,SKU1005,750,PureClean Detergent 1kg
2025-11-10,STR001,SKU1001,332,Alpine Spring Water 1L
2025-11-10,STR001,SKU1002,282,CrispLite Potato Chips
2025-11-10,STR001,SKU1003,297,FreshBrew Coffee 250g
2025-11-10,STR001,SKU1004,382,GlowSkin Face Wash 100ml
2025-11-10,STR001,SKU1005,244,PureClean Detergent 1kg
2025-11-10,STR002,SKU1001,304,Alpine Spring Water 1L
2025-11-10,STR002,SKU1002,233,CrispLite Potato Chips
2025-11-10,STR002,SKU1003,298,FreshBrew Coffee 250g
2025-11-10,STR002,SKU1004,381,GlowSkin Face Wash 100ml
2025-11-10,STR002,SKU1005,265,PureClean Detergent 1kg
2025-11-10,STR003,SKU1001,355,Alpine Spring Water 1L
2025-11-10,STR003,SKU1002,290,CrispLite Potato Chips
2025-11-10,STR003,SKU1003,313,FreshBrew Coffee 250g
2025-11-10,STR003,SKU1004,274,GlowSkin Face Wash 100ml
2025-11-10,STR003,SKU1005,221,PureClean Detergent 1kg
2025-11-10,STR004,SKU1001,1220,Alpine Spring Water 1L
2025-11-10,STR004,SKU1002,1373,CrispLite Potato Chips
2025-11-10,STR004,SKU1003,1767,FreshBrew Coffee 250g
2025-11-10,STR004,SKU1004,1951,GlowSkin Face Wash 100ml
2025-11-10,STR004,SKU1005,1450,PureClean Detergent 1kg
2025-11-10,STR005,SKU1001,1145,Alpine Spring Water 1L
2025-11-10,STR005,SKU1002,1229,CrispLite Potato Chips
2025-11-10,STR005,SKU1003,1688,FreshBrew Coffee 250g
2025-11-10,STR005,SKU1004,1853,GlowSkin Face Wash 100ml
2025-11-10,STR005,SKU1005,1892,PureClean Detergent 1kg
2025-11-10,STR006,SKU1001,730,Alpine Spring Water 1L
2025-11-10,STR006,SKU1002,721,CrispLite Potato Chips
2025-11-10,STR006,SKU1003,628,FreshBrew Coffee 250g
2025-11-10,STR006,SKU1004,848,GlowSkin Face Wash 100ml
2025-11-10,STR006,SKU1005,470,PureClean Detergent 1kg
2025-11-10,STR007,SKU1001,822,Alpine Spring Water 1L
2025-11-10,STR007,SKU1002,667,CrispLite Potato Chips
2025-11-10,STR007,SKU1003,749,FreshBrew Coffee 250g
2025-11-10,STR007,SKU1004,680,GlowSkin Face Wash 100ml
2025-11-10,STR007,SKU1005,583,PureClean Detergent 1kg
2025-11-10,STR008,SKU1001,570,Alpine Spring Water 1L
2025-11-10,STR008,SKU1002,740,CrispLite Potato Chips
2025-11-10,STR008,SKU1003,592,FreshBrew Coffee 250g
2025-11-10,STR008,SKU1004,797,GlowSkin Face Wash 100ml
2025-11-10,STR008,SKU1005,785,PureClean Detergent 1kg
2025-11-10,STR009,SKU1001,603,Alpine Spring Water 1L
2025-11-10,STR009,SKU1002,850,CrispLite Potato Chips
2025-11-10,STR009,SKU1003,541,FreshBrew Coffee 250g
2025-11-10,STR009,SKU1004,626,GlowSkin Face Wash 100ml
2025-11-10,STR009,SKU1005,786,PureClean Detergent 1kg
2025-11-10,STR010,SKU1001,557,Alpine Spring Water 1L
2025-11-10,STR010,SKU1002,754,CrispLite Potato Chips
2025-11-10,STR010,SKU1003,665,FreshBrew Coffee 250g
2025-11-10,STR010,SKU1004,753,GlowSkin Face Wash 100ml
2025-11-10,STR010,SKU1005,871,PureClean Detergent 1kg
2025-11-11,STR001,SKU1001,253,Alpine Spring Water 1L
2025-11-11,STR001,SKU1002,218,CrispLite Potato Chips
2025-11-11,STR001,SKU1003,197,FreshBrew Coffee 250g
2025-11-11,STR001,SKU1004,304,GlowSkin Face Wash 100ml
2025-11-11,STR001,SKU1005,383,PureClean Detergent 1kg
2025-11-11,STR002,SKU1001,259,Alpine Spring Water 1L
2025-11-11,STR002,SKU1002,225,CrispLite Potato Chips
2025-11-11,STR002,SKU1003,290,FreshBrew Coffee 250g
2025-11-11,STR002,SKU1004,331,GlowSkin Face Wash 100ml
2025-11-11,STR002,SKU1005,356,PureClean Detergent 1kg
2025-11-11,STR003,SKU1001,399,Alpine Spring Water 1L
2025-11-11,STR003,SKU1002,310,CrispLite Potato Chips
2025-11-11,STR003,SKU1003,206,FreshBrew Coffee 250g
2025-11-11,STR003,SKU1004,353,GlowSkin Face Wash 100ml
2025-11-11,STR003,SKU1005,310,PureClean Detergent 1kg
2025-11-11,STR004,SKU1001,1643,Alpine Spring Water 1L
2025-11-11,STR004,SKU1002,1422,CrispLite Potato Chips
2025-11-11,STR004,SKU1003,1931,FreshBrew Coffee 250g
2025-11-11,STR004,SKU1004,1796,GlowSkin Face Wash 100ml
2025-11-11,STR004,SKU1005,1307,PureClean Detergent 1kg
2025-11-11,STR005,SKU1001,1758,Alpine Spring Water 1L
2025-11-11,STR005,SKU1002,1128,CrispLite Potato Chips
2025-11-11,STR005,SKU1003,1122,FreshBrew Coffee 250g
2025-11-11,STR005,SKU1004,1402,GlowSkin Face Wash 100ml
2025-11-11,STR005,SKU1005,1202,PureClean Detergent 1kg
2025-11-11,STR006,SKU1001,628,Alpine Spring Water 1L
2025-11-11,STR006,SKU1002,500,CrispLite Potato Chips
2025-11-11,STR006,SKU1003,555,FreshBrew Coffee 250g
2025-11-11,STR006,SKU1004,551,GlowSkin Face Wash 100ml
2025-11-11,STR006,SKU1005,919,PureClean Detergent 1kg
2025-11-11,STR007,SKU1001,709,Alpine Spring Water 1L
2025-11-11,STR007,SKU1002,669,CrispLite Potato Chips
2025-11-11,STR007,SKU1003,655,FreshBrew Coffee 250g
2025-11-11,STR007,SKU1004,500,GlowSkin Face Wash 100ml
2025-11-11,STR007,SKU1005,910,PureClean Detergent 1kg
2025-11-11,STR008,SKU1001,541,Alpine Spring Water 1L
2025-11-11,STR008,SKU1002,565,CrispLite Potato Chips
2025-11-11,STR008,SKU1003,664,FreshBrew Coffee 250g
2025-11-11,STR008,SKU1004,876,GlowSkin Face Wash 100ml
2025-11-11,STR008,SKU1005,843,PureClean Detergent 1kg
2025-11-11,STR009,SKU1001,720,Alpine Spring Water 1L
2025-11-11,STR009,SKU1002,629,CrispLite Potato Chips
2025-11-11,STR009,SKU1003,726,FreshBrew Coffee 250g
2025-11-11,STR009,SKU1004,574,GlowSkin Face Wash 100ml
2025-11-11,STR009,SKU1005,883,PureClean Detergent 1kg
2025-11-11,STR010,SKU1001,870,Alpine Spring Water 1L
2025-11-11,STR010,SKU1002,577,CrispLite Potato Chips
2025-11-11,STR010,SKU1003,778,FreshBrew Coffee 250g
2025-11-11,STR010,SKU1004,708,GlowSkin Face Wash 100ml
2025-11-11,STR010,SKU1005,732,PureClean Detergent 1kg
2025-11-12,STR001,SKU1001,233,Alpine Spring Water 1L
2025-11-12,STR001,SKU1002,248,CrispLite Potato Chips
2025-11-12,STR001,SKU1003,196,FreshBrew Coffee 250g
2025-11-12,STR001,SKU1004,267,GlowSkin Face Wash 100ml
2025-11-12,STR001,SKU1005,273,PureClean Detergent 1kg
2025-11-12,STR002,SKU1001,323,Alpine Spring Water 1L
2025-11-12,STR002,SKU1002,306,CrispLite Potato Chips
2025-11-12,STR002,SKU1003,392,FreshBrew Coffee 250g
2025-11-12,STR002,SKU1004,397,GlowSkin Face Wash 100ml
2025-11-12,STR002,SKU1005,343,PureClean Detergent 1kg
2025-11-12,STR003,SKU1001,373,Alpine Spring Water 1L
2025-11-12,STR003,SKU1002,327,CrispLite Potato Chips
2025-11-12,STR003,SKU1003,364,FreshBrew Coffee 250g
2025-11-12,STR003,SKU1004,275,GlowSkin Face Wash 100ml
2025-11-12,STR003,SKU1005,225,PureClean Detergent 1kg
2025-11-12,STR004,SKU1001,1085,Alpine Spring Water 1L
2025-11-12,STR004,SKU1002,989,CrispLite Potato Chips
2025-11-12,STR004,SKU1003,1616,FreshBrew Coffee 250g
2025-11-12,STR004,SKU1004,1485,GlowSkin Face Wash 100ml
2025-11-12,STR004,SKU1005,1931,PureClean Detergent 1kg
2025-11-12,STR005,SKU1001,1509,Alpine Spring Water 1L
2025-11-12,STR005,SKU1002,1978,CrispLite Potato Chips
2025-11-12,STR005,SKU1003,1318,FreshBrew Coffee 250g
2025-11-12,STR005,SKU1004,1978,GlowSkin Face Wash 100ml
2025-11-12,STR005,SKU1005,913,PureClean Detergent 1kg
2025-11-12,STR006,SKU1001,640,Alpine Spring Water 1L
2025-11-12,STR006,SKU1002,857,CrispLite Potato Chips
2025-11-12,STR006,SKU1003,628,FreshBrew Coffee 250g
2025-11-12,STR006,SKU1004,607,GlowSkin Face Wash 100ml
2025-11-12,STR006,SKU1005,850,PureClean Detergent 1kg
2025-11-12,STR007,SKU1001,740,Alpine Spring Water 1L
2025-11-12,STR007,SKU1002,881,CrispLite Potato Chips
2025-11-12,STR007,SKU1003,531,FreshBrew Coffee 250g
2025-11-12,STR007,SKU1004,647,GlowSkin Face Wash 100ml
2025-11-12,STR007,SKU1005,832,PureClean Detergent 1kg
2025-11-12,STR008,SKU1001,836,Alpine Spring Water 1L
2025-11-12,STR008,SKU1002,744,CrispLite Potato Chips
2025-11-12,STR008,SKU1003,867,FreshBrew Coffee 250g
2025-11-12,STR008,SKU1004,629,GlowSkin Face Wash 100ml
2025-11-12,STR008,SKU1005,633,PureClean Detergent 1kg
2025-11-12,STR009,SKU1001,494,Alpine Spring Water 1L
2025-11-12,STR009,SKU1002,818,CrispLite Potato Chips
2025-11-12,STR009,SKU1003,582,FreshBrew Coffee 250g
2025-11-12,STR009,SKU1004,879,GlowSkin Face Wash 100ml
2025-11-12,STR009,SKU1005,739,PureClean Detergent 1kg
2025-11-12,STR010,SKU1001,804,Alpine Spring Water 1L
2025-11-12,STR010,SKU1002,834,CrispLite Potato Chips
2025-11-12,STR010,SKU1003,628,FreshBrew Coffee 250g
2025-11-12,STR010,SKU1004,875,GlowSkin Face Wash 100ml
2025-11-12,STR010,SKU1005,524,PureClean Detergent 1kg
2025-11-13,STR001,SKU1001,290,Alpine Spring Water 1L
2025-11-13,STR001,SKU1002,255,CrispLite Potato Chips
2025-11-13,STR001,SKU1003,342,FreshBrew Coffee 250g
2025-11-13,STR001,SKU1004,267,GlowSkin Face Wash 100ml
2025-11-13,STR001,SKU1005,306,PureClean Detergent 1kg
2025-11-13,STR002,SKU1001,239,Alpine Spring Water 1L
2025-11-13,STR002,SKU1002,319,CrispLite Potato Chips
2025-11-13,STR002,SKU1003,308,FreshBrew Coffee 250g
2025-11-13,STR002,SKU1004,266,GlowSkin Face Wash 100ml
2025-11-13,STR002,SKU1005,358,PureClean Detergent 1kg
2025-11-13,STR003,SKU1001,396,Alpine Spring Water 1L
2025-11-13,STR003,SKU1002,249,CrispLite Potato Chips
2025-11-13,STR003,SKU1003,311,FreshBrew Coffee 250g
2025-11-13,STR003,SKU1004,246,GlowSkin Face Wash 100ml
2025-11-13,STR003,SKU1005,392,PureClean Detergent 1kg
2025-11-13,STR004,SKU1001,1612,Alpine Spring Water 1L
2025-11-13,STR004,SKU1002,1277,CrispLite Potato Chips
2025-11-13,STR004,SKU1003,1644,FreshBrew Coffee 250g
2025-11-13,STR004,SKU1004,1413,GlowSkin Face Wash 100ml
2025-11-13,STR004,SKU1005,1678,PureClean Detergent 1kg
2025-11-13,STR005,SKU1001,1431,Alpine Spring Water 1L
2025-11-13,STR005,SKU1002,1607,CrispLite Potato Chips
2025-11-13,STR005,SKU1003,1985,FreshBrew Coffee 250g
2025-11-13,STR005,SKU1004,1093,GlowSkin Face Wash 100ml
2025-11-13,STR005,SKU1005,1436,PureClean Detergent 1kg
2025-11-13,STR006,SKU1001,815,Alpine Spring Water 1L
2025-11-13,STR006,SKU1002,610,CrispLite Potato Chips
2025-11-13,STR006,SKU1003,473,FreshBrew Coffee 250g
2025-11-13,STR006,SKU1004,655,GlowSkin Face Wash 100ml
2025-11-13,STR006,SKU1005,849,PureClean Detergent 1kg
2025-11-13,STR007,SKU1001,886,Alpine Spring Water 1L
2025-11-13,STR007,SKU1002,861,CrispLite Potato Chips
2025-11-13,STR007,SKU1003,911,FreshBrew Coffee 250g
2025-11-13,STR007,SKU1004,657,GlowSkin Face Wash 100ml
2025-11-13,STR007,SKU1005,623,PureClean Detergent 1kg
2025-11-13,STR008,SKU1001,748,Alpine Spring Water 1L
2025-11-13,STR008,SKU1002,573,CrispLite Potato Chips
2025-11-13,STR008,SKU1003,835,FreshBrew Coffee 250g
2025-11-13,STR008,SKU1004,615,GlowSkin Face Wash 100ml
2025-11-13,STR008,SKU1005,589,PureClean Detergent 1kg
2025-11-13,STR009,SKU1001,776,Alpine Spring Water 1L
2025-11-13,STR009,SKU1002,784,CrispLite Potato Chips
2025-11-13,STR009,SKU1003,547,FreshBrew Coffee 250g
2025-11-13,STR009,SKU1004,543,GlowSkin Face Wash 100ml
2025-11-13,STR009,SKU1005,856,PureClean Detergent 1kg
2025-11-13,STR010,SKU1001,664,Alpine Spring Water 1L
2025-11-13,STR010,SKU1002,528,CrispLite Potato Chips
2025-11-13,STR010,SKU1003,850,FreshBrew Coffee 250g
2025-11-13,STR010,SKU1004,833,GlowSkin Face Wash 100ml
2025-11-13,STR010,SKU1005,689,PureClean Detergent 1kg
2025-11-14,STR001,SKU1001,310,Alpine Spring Water 1L
2025-11-14,STR001,SKU1002,307,CrispLite Potato Chips
2025-11-14,STR001,SKU1003,259,FreshBrew Coffee 250g
2025-11-14,STR001,SKU1004,304,GlowSkin Face Wash 100ml
2025-11-14,STR001,SKU1005,261,PureClean Detergent 1kg
2025-11-14,STR002,SKU1001,313,Alpine Spring Water 1L
2025-11-14,STR002,SKU1002,270,CrispLite Potato Chips
2025-11-14,STR002,SKU1003,289,FreshBrew Coffee 250g
2025-11-14,STR002,SKU1004,253,GlowSkin Face Wash 100ml
2025-11-14,STR002,SKU1005,237,PureClean Detergent 1kg
2025-11-14,STR003,SKU1001,222,Alpine Spring Water 1L
2025-11-14,STR003,SKU1002,203,CrispLite Potato Chips
2025-11-14,STR003,SKU1003,310,FreshBrew Coffee 250g
2025-11-14,STR003,SKU1004,292,GlowSkin Face Wash 100ml
2025-11-14,STR003,SKU1005,374,PureClean Detergent 1kg
2025-11-14,STR004,SKU1001,1938,Alpine Spring Water 1L
2025-11-14,STR004,SKU1002,962,CrispLite Potato Chips
2025-11-14,STR004,SKU1003,1903,FreshBrew Coffee 250g
2025-11-14,STR004,SKU1004,1437,GlowSkin Face Wash 100ml
2025-11-14,STR004,SKU1005,1958,PureClean Detergent 1kg
2025-11-14,STR005,SKU1001,1530,Alpine Spring Water 1L
2025-11-14,STR005,SKU1002,1344,CrispLite Potato Chips
2025-11-14,STR005,SKU1003,1280,FreshBrew Coffee 250g
2025-11-14,STR005,SKU1004,1328,GlowSkin Face Wash 100ml
2025-11-14,STR005,SKU1005,1733,PureClean Detergent 1kg
2025-11-14,STR006,SKU1001,812,Alpine Spring Water 1L
2025-11-14,STR006,SKU1002,727,CrispLite Potato Chips
2025-11-14,STR006,SKU1003,623,FreshBrew Coffee 250g
2025-11-14,STR006,SKU1004,754,GlowSkin Face Wash 100ml
2025-11-14,STR006,SKU1005,931,PureClean Detergent 1kg
2025-11-14,STR007,SKU1001,822,Alpine Spring Water 1L
2025-11-14,STR007,SKU1002,629,CrispLite Potato Chips
2025-11-14,STR007,SKU1003,873,FreshBrew Coffee 250g
2025-11-14,STR007,SKU1004,664,GlowSkin Face Wash 100ml
2025-11-14,STR007,SKU1005,554,PureClean Detergent 1kg
2025-11-14,STR008,SKU1001,708,Alpine Spring Water 1L
2025-11-14,STR008,SKU1002,835,CrispLite Potato Chips
2025-11-14,STR008,SKU1003,664,FreshBrew Coffee 250g
2025-11-14,STR008,SKU1004,543,GlowSkin Face Wash 100ml
2025-11-14,STR008,SKU1005,640,PureClean Detergent 1kg
2025-11-14,STR009,SKU1001,913,Alpine Spring Water 1L
2025-11-14,STR009,SKU1002,578,CrispLite Potato Chips
2025-11-14,STR009,SKU1003,879,FreshBrew Coffee 250g
2025-11-14,STR009,SKU1004,868,GlowSkin Face Wash 100ml
2025-11-14,STR009,SKU1005,692,PureClean Detergent 1kg
2025-11-14,STR010,SKU1001,582,Alpine Spring Water 1L
2025-11-14,STR010,SKU1002,867,CrispLite Potato Chips
2025-11-14,STR010,SKU1003,786,FreshBrew Coffee 250g
2025-11-14,STR010,SKU1004,695,GlowSkin Face Wash 100ml
2025-11-14,STR010,SKU1005,724,PureClean Detergent 1kg
2025-11-15,STR001,SKU1001,335,Alpine Spring Water 1L
2025-11-15,STR001,SKU1002,267,CrispLite Potato Chips
2025-11-15,STR001,SKU1003,377,FreshBrew Coffee 250g
2025-11-15,STR001,SKU1004,375,GlowSkin Face Wash 100ml
2025-11-15,STR001,SKU1005,207,PureClean Detergent 1kg
2025-11-15,STR002,SKU1001,285,Alpine Spring Water 1L
2025-11-15,STR002,SKU1002,381,CrispLite Potato Chips
2025-11-15,STR002,SKU1003,404,FreshBrew Coffee 250g
2025-11-15,STR002,SKU1004,319,GlowSkin Face Wash 100ml
2025-11-15,STR002,SKU1005,373,PureClean Detergent 1kg
2025-11-15,STR003,SKU1001,255,Alpine Spring Water 1L
2025-11-15,STR003,SKU1002,325,CrispLite Potato Chips
2025-11-15,STR003,SKU1003,368,FreshBrew Coffee 250g
2025-11-15,STR003,SKU1004,294,GlowSkin Face Wash 100ml
2025-11-15,STR003,SKU1005,230,PureClean Detergent 1kg
2025-11-15,STR004,SKU1001,1567,Alpine Spring Water 1L
2025-11-15,STR004,SKU1002,1938,CrispLite Potato Chips
2025-11-15,STR004,SKU1003,1503,FreshBrew Coffee 250g
2025-11-15,STR004,SKU1004,1040,GlowSkin Face Wash 100ml
2025-11-15,STR004,SKU1005,1406,PureClean Detergent 1kg
2025-11-15,STR005,SKU1001,1211,Alpine Spring Water 1L
2025-11-15,STR005,SKU1002,1255,CrispLite Potato Chips
2025-11-15,STR005,SKU1003,1788,FreshBrew Coffee 250g
2025-11-15,STR005,SKU1004,1724,GlowSkin Face Wash 100ml
2025-11-15,STR005,SKU1005,2097,PureClean Detergent 1kg
2025-11-15,STR006,SKU1001,785,Alpine Spring Water 1L
2025-11-15,STR006,SKU1002,579,CrispLite Potato Chips
2025-11-15,STR006,SKU1003,606,FreshBrew Coffee 250g
2025-11-15,STR006,SKU1004,558,GlowSkin Face Wash 100ml
2025-11-15,STR006,SKU1005,845,PureClean Detergent 1kg
2025-11-15,STR007,SKU1001,624,Alpine Spring Water 1L
2025-11-15,STR007,SKU1002,792,CrispLite Potato Chips
2025-11-15,STR007,SKU1003,926,FreshBrew Coffee 250g
2025-11-15,STR007,SKU1004,677,GlowSkin Face Wash 100ml
2025-11-15,STR007,SKU1005,951,PureClean Detergent 1kg
2025-11-15,STR008,SKU1001,817,Alpine Spring Water 1L
2025-11-15,STR008,SKU1002,539,CrispLite Potato Chips
2025-11-15,STR008,SKU1003,754,FreshBrew Coffee 250g
2025-11-15,STR008,SKU1004,694,GlowSkin Face Wash 100ml
2025-11-15,STR008,SKU1005,624,PureClean Detergent 1kg
2025-11-15,STR009,SKU1001,523,Alpine Spring Water 1L
2025-11-15,STR009,SKU1002,728,CrispLite Potato Chips
2025-11-15,STR009,SKU1003,461,FreshBrew Coffee 250g
2025-11-15,STR009,SKU1004,830,GlowSkin Face Wash 100ml
2025-11-15,STR009,SKU1005,471,PureClean Detergent 1kg
2025-11-15,STR010,SKU1001,740,Alpine Spring Water 1L
2025-11-15,STR010,SKU1002,589,CrispLite Potato Chips
2025-11-15,STR010,SKU1003,483,FreshBrew Coffee 250g
2025-11-15,STR010,SKU1004,789,GlowSkin Face Wash 100ml
2025-11-15,STR010,SKU1005,808,PureClean Detergent 1kg
